Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_encoded,Air temperature [K]_rmean_5,Air temperature [K]_rstd_5,Air temperature [K]_rmax_5,Air temperature [K]_rmin_5,Air temperature [K]_rmean_10,Air temperature [K]_rstd_10,Air temperature [K]_rmax_10,Air temperature [K]_rmin_10,Air temperature [K]_rmean_20,Air temperature [K]_rstd_20,Air temperature [K]_rmax_20,Air temperature [K]_rmin_20,Process temperature [K]_rmean_5,Process temperature [K]_rstd_5,Process temperature [K]_rmax_5,Process temperature [K]_rmin_5,Process temperature [K]_rmean_10,Process temperature [K]_rstd_10,Process temperature [K]_rmax_10,Process temperature [K]_rmin_10,Process temperature [K]_rmean_20,Process temperature [K]_rstd_20,Process temperature [K]_rmax_20,Process temperature [K]_rmin_20,Rotational speed [rpm]_rmean_5,Rotational speed [rpm]_rstd_5,Rotational speed [rpm]_rmax_5,Rotational speed [rpm]_rmin_5,Rotational speed [rpm]_rmean_10,Rotational speed [rpm]_rstd_10,Rotational speed [rpm]_rmax_10,Rotational speed [rpm]_rmin_10,Rotational speed [rpm]_rmean_20,Rotational speed [rpm]_rstd_20,Rotational speed [rpm]_rmax_20,Rotational speed [rpm]_rmin_20,Torque [Nm]_rmean_5,Torque [Nm]_rstd_5,Torque [Nm]_rmax_5,Torque [Nm]_rmin_5,Torque [Nm]_rmean_10,Torque [Nm]_rstd_10,Torque [Nm]_rmax_10,Torque [Nm]_rmin_10,Torque [Nm]_rmean_20,Torque [Nm]_rstd_20,Torque [Nm]_rmax_20,Torque [Nm]_rmin_20,Tool wear [min]_rmean_5,Tool wear [min]_rstd_5,Tool wear [min]_rmax_5,Tool wear [min]_rmin_5,Tool wear [min]_rmean_10,Tool wear [min]_rstd_10,Tool wear [min]_rmax_10,Tool wear [min]_rmin_10,Tool wear [min]_rmean_20,Tool wear [min]_rstd_20,Tool wear [min]_rmax_20,Tool wear [min]_rmin_20,Air temperature [K]_roc,Process temperature [K]_roc,Rotational speed [rpm]_roc,Torque [Nm]_roc,Tool wear [min]_roc,power_kw,temp_diff,wear_torque,wear_speed,rul
-1.0023854770106078,-0.8799590021118496,-0.42825850615333,0.8239096488929353,1.508995216894946,0,0,0,0,0,0,0,-0.992386270285078,0.02235890595929766,-0.9523894433829584,-1.0023854770106078,-1.0023854770106078,0.02356835627360933,-0.9523894433829584,-1.0523815106382577,-0.9723878568340252,0.04701250492029379,-0.9023934097553372,-1.0523815106382577,-0.8529986478696229,0.03691698544205299,-0.8125581165062826,-0.8799590021118496,-0.8732189135512891,0.05901588084278198,-0.8125581165062826,-1.0147607733229451,-0.7788576737035163,0.12273235771298982,-0.5429545740840913,-1.0147607733229451,1.4515337283268293,1.9766029482801442,3.721787257802867,-0.5732869871517993,0.424062720637674,1.7802975213216103,3.721787257802867,-1.5103940951419084,0.252538651764484,1.4313569076741528,3.721787257802867,-1.5103940951419084,-0.8553910190003572,1.590985332476988,0.8239096488929353,-2.376191384906112,-0.00871851977578193,1.633016155036796,2.9506225616371293,-2.376191384906112,-0.060883176126111584,1.3645765728359984,2.9506225616371293,-2.376191384906112,1.417873266036627,0.06973135889518838,1.508995216894946,1.3361777238877892,1.3126117021140862,0.13170553467865784,1.508995216894946,1.116228187333226,1.1005175061507573,0.25012750679919993,1.508995216894946,0.7077504765890371,0.0,0.0,0.14502848099846927,0.0,0.04713204354740652,-3.6949979747772286e-05,0.12242647489875813,1.2432757193330337,-0.6462400373799498,7
-1.0023854770106078,-0.8799590021118496,1.2953492103284776,-1.383056581313304,1.5404165792598836,0,0,0,0,0,0,0,-0.9923862702850779,0.02235890595929766,-0.9523894433829584,-1.0023854770106078,-1.0023854770106078,0.02356835627360933,-0.9523894433829584,-1.0523815106382577,-0.9723878568340251,0.04701250492029379,-0.9023934097553372,-1.0523815106382577,-0.8664788249907363,0.03014259239161804,-0.8125581165062826,-0.8799590021118496,-0.8799590021118459,0.055032592648429836,-0.8125581165062826,-1.0147607733229451,-0.7855977622640712,0.12447332917679517,-0.5429545740840913,-1.0147607733229451,1.430337258027053,1.977843759942524,3.721787257802867,-0.5732869871517993,0.5774582293860548,1.7829389606112542,3.721787257802867,-1.5103940951419084,0.30636653028891586,1.4501403840553113,3.721787257802867,-1.5103940951419084,-0.8754543483658687,1.598337298318631,0.8239096488929353,-2.376191384906112,-0.19631064934331224,1.6761724639244227,2.9506225616371293,-2.376191384906112,-0.10803200013506306,1.394334536858732,2.9506225616371293,-2.376191384906112,1.458721037111046,0.06973135889518806,1.5404165792598836,1.3675990862527267,1.355030541306752,0.12972283649471714,1.5404165792598836,1.1476495496981636,1.1421508112842997,0.2506087574160568,1.5404165792598836,0.7391718389539748,0.0,0.0,1.7236077164818076,-2.2069662302062394,0.03142136236493753,-0.00018760976103324295,0.12242647489875813,-2.130483287909509,1.995377399521185,6
-1.0023854770106078,-0.8799590021118496,-0.1828256921559205,0.7035296726998674,1.5718379416248212,0,0,0,0,0,0,0,-1.0023854770106078,0.0,-1.0023854770106078,-1.0023854770106078,-1.0023854770106078,0.02356835627360933,-0.9523894433829584,-1.0523815106382577,-0.9723878568340252,0.04701250492029379,-0.9023934097553372,-1.0523815106382577,-0.8799590021118496,0.0,-0.8799590021118496,-0.8799590021118496,-0.8799590021118456,0.055032592648429836,-0.8125581165062826,-1.0147607733229451,-0.7957078951049044,0.12346074605257469,-0.5429545740840913,-1.0147607733229451,0.6494146680352955,1.5771663592934329,3.1360953153090487,-0.5732869871517993,0.6494146680352955,1.7303225573196226,3.721787257802867,-1.5103940951419084,0.2907480784890807,1.4538225368860136,3.721787257802867,-1.5103940951419084,-0.2595101368446727,1.4631106421073383,0.8239096488929353,-2.2658430733957995,-0.21135814636744565,1.6663424111130802,2.9506225616371293,-2.376191384906112,-0.06890850787231612,1.4061215840652663,2.9506225616371293,-2.376191384906112,1.4995688081854648,0.0624487225715824,1.5718379416248212,1.4147311298001333,1.3974493804994177,0.12358403472118444,1.5718379416248212,1.19478159324557,1.183784116417842,0.24930034438422866,1.5718379416248212,0.7863038825013812,0.0,0.0,-1.4781749024843982,2.0865862540131714,0.03142136236493753,-1.3469400412036943e-05,0.12242647489875813,1.1058346326085438,-0.2873723596344953,5
-1.0023854770106078,-0.8799590021118496,0.4865365278370144,-0.3297317896239622,1.603259303989759,0,0,0,0,0,0,0,-1.0023854770106078,0.0,-1.0023854770106078,-1.0023854770106078,-0.9973858736478428,0.01581013402364698,-0.9523894433829584,-1.0023854770106078,-0.9748876585154077,0.04722191577820056,-0.9023934097553372,-1.0523815106382577,-0.8799590021118496,0.0,-0.8799590021118496,-0.8799590021118496,-0.8664788249907363,0.02841870864346217,-0.8125581165062826,-0.8799590021118496,-0.8058180279457374,0.12155785837237816,-0.5429545740840913,-1.0147607733229451,0.11950291054088862,0.7727760336802293,1.2953492103284776,-0.5732869871517993,0.7849605175838648,1.6493635724564915,3.721787257802867,-1.5103940951419084,0.193132754740111,1.3648182005550644,3.721787257802867,-1.5103940951419084,0.12771211990969472,0.9737331323045413,0.8239096488929353,-1.383056581313304,-0.29060829736121513,1.6494790879454349,2.9506225616371293,-2.376191384906112,0.01836697486765788,1.3269810812234464,2.9506225616371293,-2.376191384906112,1.53727444302339,0.05487505024362689,1.603259303989759,1.4618631733475396,1.4382971515738365,0.11645466993210077,1.603259303989759,1.273334999157914,1.2246318874922608,0.24766920437201403,1.603259303989759,0.8334359260487876,0.0,0.0,0.6693622199929349,-1.0332614623238296,0.031421362364937755,-1.6799830082196264e-05,0.12242647489875813,-0.5286455595358113,0.7800442149855656,4
-1.0023854770106078,-0.8125581165062826,0.3972882318379565,-0.6306817301066312,1.6346806663546964,0,0,0,0,0,0,0,-1.0023854770106078,0.0,-1.0023854770106078,-1.0023854770106078,-0.9973858736478428,0.01581013402364698,-0.9523894433829584,-1.0023854770106078,-0.9798872618781711,0.04434854208041839,-0.9023934097553372,-1.0523815106382577,-0.8664788249907363,0.03014259239161804,-0.8125581165062826,-0.8799590021118496,-0.8597387364301795,0.0325577208778935,-0.8125581165062826,-0.8799590021118496,-0.8192982050668469,0.10464573711309176,-0.61035545968962,-1.0147607733229451,0.31361795433883977,0.6703608700099253,1.2953492103284776,-0.42825850615333,0.9757287502818512,1.453016539028942,3.721787257802867,-0.5732869871517993,0.21711823428985783,1.363935656286803,3.721787257802867,-1.5103940951419084,-0.16320615589021858,0.9300440672622315,0.8239096488929353,-1.383056581313304,-0.6487387265355913,1.193246261695548,0.8239096488929353,-2.376191384906112,0.013852725760417855,1.3291338050568375,2.9506225616371293,-2.376191384906112,1.5718379416248214,0.04968153612925764,1.6346806663546964,1.508995216894946,1.474431718293515,0.11563934132982055,1.6346806663546964,1.3047563615228517,1.2646941245075562,0.24585690373773045,1.6346806663546964,0.880567969596194,0.0,0.067400885605567,-0.08924829599905792,-0.300949940482669,0.03142136236493753,-2.623883624964272e-05,0.18982736050432514,-1.0309632308284407,0.6494393915557498,3
-1.0023854770106078,-0.9473598877173782,-0.9079680971482668,1.5762845000996075,1.666102028719634,0,0,0,0,0,0,1,-1.0023854770106078,0.0,-1.0023854770106078,-1.0023854770106078,-0.997385873647843,0.01581013402364698,-0.9523894433829584,-1.0023854770106078,-0.9848868652409347,0.04063316146367218,-0.9023934097553372,-1.0523815106382577,-0.879959002111842,0.04765962326970603,-0.8125581165062826,-0.9473598877173782,-0.8664788249907325,0.04262806296519435,-0.8125581165062826,-0.9473598877173782,-0.836148426468235,0.09600657875344853,-0.61035545968962,-1.0147607733229451,0.21767603613985242,0.8205794179082881,1.2953492103284776,-0.9079680971482668,0.8346048822333406,1.5679870746491145,3.721787257802867,-0.9079680971482668,0.20233648526501385,1.3749554772283719,3.721787257802867,-1.5103940951419084,-0.012731185648884136,1.1616953575568194,1.5762845000996075,-1.383056581313304,-0.4340611023246206,1.3863729943258303,1.5762845000996075,-2.376191384906112,0.04996671861833814,1.3625554582450041,2.9506225616371293,-2.376191384906112,1.6032593039897587,0.04968153612925717,1.666102028719634,1.5404165792598836,1.510566285013193,0.1131581133007938,1.666102028719634,1.3361777238877892,1.303970827463728,0.24400053278300074,1.666102028719634,0.9119893319611316,0.0,-0.1348017712110956,-1.3052563289862231,2.2069662302062385,0.03142136236493753,-0.00014987659303522963,0.05502558929322954,2.62625080345527,-1.512767488671433,2
-1.0023854770106078,-0.9473598877173782,-0.1772476736559794,-0.269541801527429,1.7132340722670405,0,0,0,0,0,0,1,-1.0023854770106078,0.0,-1.0023854770106078,-1.0023854770106078,-0.9973858736478428,0.01581013402364698,-0.9523894433829584,-1.0023854770106078,-0.9898864686036983,0.03581467865814386,-0.9023934097553372,-1.0523815106382577,-0.8934391792329477,0.056391626739192624,-0.8125581165062826,-0.9473598877173782,-0.879959002111842,0.044933923737024595,-0.8125581165062826,-0.9473598877173782,-0.8529986478696229,0.08298221945119036,-0.677756345295187,-1.0147607733229451,-0.07684334065703899,0.5599730515899376,0.4865365278370144,-0.9079680971482668,0.6767469586850068,1.5839727277964508,3.721787257802867,-0.9079680971482668,0.18532352884019343,1.377570278746057,3.721787257802867,-1.5103940951419084,0.20997177030829084,0.9135536908880915,1.5762845000996075,-0.6306817301066312,-0.3327412890287888,1.3541058759309743,1.5762845000996075,-2.376191384906112,0.05498255095971596,1.3611125385857552,2.9506225616371293,-2.376191384906112,1.6378228025911903,0.05487505024362561,1.7132340722670405,1.5718379416248212,1.5482719198511181,0.11139945152758991,1.7132340722670405,1.3675990862527267,1.3440330644790237,0.24202394335733715,1.7132340722670405,0.9434106943260692,0.0,0.0,0.7307204234922874,-1.8458263016270364,0.04713204354740652,5.003055130390877e-06,0.05502558929322954,-0.4617881982770316,-0.303666753737493,1
-1.0023854770106078,-1.0147607733229451,-0.6123331166513871,-0.2294151427964059,1.7603661158144468,1,1,0,0,0,0,0,-1.0023854770106078,0.0,-1.0023854770106078,-1.0023854770106078,-1.0023854770106078,0.0,-1.0023854770106078,-1.0023854770106078,-0.9948860719664617,0.029354818603057258,-0.9023934097553372,-1.0523815106382577,-0.9203995334751667,0.07684883339739376,-0.8125581165062826,-1.0147607733229451,-0.9001792677935082,0.055489302493070713,-0.8125581165062826,-1.0147607733229451,-0.8698488692710107,0.07967481526077527,-0.677756345295187,-1.0147607733229451,-0.16274482555613232,0.6109216377436811,0.4865365278370144,-0.9079680971482668,0.24333492123958145,1.2060828927186786,3.1360953153090487,-0.9079680971482668,0.10332665689105888,1.3735977928443266,3.721787257802867,-1.5103940951419084,0.023382807209036193,0.8822847662720984,1.5762845000996075,-0.6306817301066312,-0.1180636648178182,1.1487455807610631,1.5762845000996075,-2.2658430733957995,0.1106582899490097,1.3231669846781133,2.9506225616371293,-2.376191384906112,1.6755284374291155,0.062448722571580455,1.7603661158144468,1.603259303989759,1.5875486228072901,0.10985000956638626,1.7603661158144468,1.4147311298001333,1.3848808355534425,0.23978063572870928,1.7603661158144468,0.9905427378734756,0.0,-0.0674008856055669,-0.43508544299540775,0.04012665873102311,0.0471320435474063,1.4710873009081326e-05,-0.012375296312337358,-0.4038546438335257,-1.077930470144157,0
-0.9523894433829584,-0.8799590021118496,0.0458730663416655,-0.1090351666033388,-1.6959837443286896,0,0,0,0,0,0,1,-0.9923862702850779,0.02235890595929766,-0.9523894433829584,-1.0023854770106078,-0.9973858736478428,0.015810134023647057,-0.9523894433829584,-1.0023854770106078,-0.9973858736478428,0.022358905959356478,-0.9523894433829584,-1.0523815106382577,-0.9203995334751667,0.07684883339739376,-0.8125581165062826,-1.0147607733229451,-0.9001792677935081,0.055489302493070713,-0.8125581165062826,-1.0147607733229451,-0.8799590021118437,0.0656032046904183,-0.7451572309007539,-1.0147607733229451,-0.25087751785520207,0.5186567462084434,0.3972882318379565,-0.9079680971482668,-0.06568730365715686,0.650444687956664,1.2953492103284776,-0.9079680971482668,0.1607802474404525,1.344192696532233,3.721787257802867,-1.5103940951419084,0.06752213181316088,0.8655646764674416,1.5762845000996075,-0.6306817301066312,0.09761712586142786,0.8691305217828548,1.5762845000996075,-1.383056581313304,0.08608071147625843,1.322416523114736,2.9506225616371293,-2.376191384906112,1.0156798277654255,1.5166138267140528,1.7603661158144468,-1.6959837443286896,1.276477135394408,1.0484203693993548,1.7603661158144468,-1.6959837443286896,1.2505545114433343,0.7279297648830284,1.7603661158144468,-1.6959837443286896,0.04999603362764937,0.1348017712110955,0.6582061829930527,0.1203799761930671,-3.4563498601431366,-5.23784907755112e-07,0.07243044127110876,0.18492187011943303,-0.07779997481797624,73
-0.9523894433829584,-0.8799590021118496,0.5757848238360724,-0.9717583293203228,-1.648851700781283,0,0,0,0,0,0,0,-0.982387063559548,0.02738395540360026,-0.9523894433829584,-1.0023854770106078,-0.9923862702850779,0.021080178698270072,-0.9523894433829584,-1.0023854770106078,-0.9973858736478428,0.022358905959356478,-0.9523894433829584,-1.0523815106382577,-0.93387971059628,0.056391626739191264,-0.8799590021118496,-1.0147607733229451,-0.9001792677935081,0.055489302493070713,-0.8125581165062826,-1.0147607733229451,-0.8866990906723986,0.05744184035759257,-0.8125581165062826,-1.0147607733229451,-0.21517819945557895,0.5772561959334732,0.5757848238360724,-0.9079680971482668,0.04921987744163031,0.6523033614137855,1.2953492103284776,-0.9079680971482668,0.24138261476460174,1.316686604510433,3.721787257802867,-1.5103940951419084,-0.0006931880295774518,0.9442136187564532,1.5762845000996075,-0.9717583293203228,-0.08194967195989795,0.8877006165360585,1.5762845000996075,-1.383056581313304,0.006328977248351159,1.3363375173613086,2.9506225616371293,-2.376191384906112,0.35897335433822974,1.8547721736617877,1.7603661158144468,-1.6959837443286896,0.9654056479815256,1.3923678294594963,1.7603661158144468,-1.6959837443286896,1.1170137213923494,0.9750949498893231,1.7603661158144468,-1.6959837443286896,0.0,0.0,0.5299117574944069,-0.862723162716984,0.04713204354740652,-5.8593184686266354e-05,0.07243044127110876,1.6022853740481924,-0.9493837860661595,72
-1.0023854770106078,-0.8799590021118496,-0.1995597476557439,-0.3698584483549854,-1.6174303384163455,0,0,0,0,0,0,2,-0.982387063559548,0.02738395540360026,-0.9523894433829584,-1.0023854770106078,-0.992386270285078,0.021080178698270072,-0.9523894433829584,-1.0023854770106078,-0.997385873647843,0.022358905959356478,-0.9523894433829584,-1.0523815106382577,-0.9203995334751743,0.06028518478310848,-0.8799590021118496,-1.0147607733229451,-0.9001792677935081,0.055489302493070713,-0.8125581165062826,-1.0147607733229451,-0.8866990906723986,0.05744184035759257,-0.8125581165062826,-1.0147607733229451,-0.07349652955707434,0.43382498739116343,0.5757848238360724,-0.6123331166513871,0.07208975329138892,0.637544984090867,1.2953492103284776,-0.9079680971482668,0.24807623696453113,1.313948062123068,3.721787257802867,-1.5103940951419084,-0.389921777720496,0.33841074036981217,-0.1090351666033388,-0.9717583293203228,-0.20132648168469003,0.8307903592186011,1.5762845000996075,-1.383056581313304,-0.10502250073023636,1.2648710894830208,2.9506225616371293,-2.376191384906112,-0.29773311908896616,1.8575513780847495,1.7603661158144468,-1.6959837443286896,0.6527630924503965,1.5932598306105272,1.7603661158144468,-1.6959837443286896,0.9826873972822412,1.1511872603555688,1.7603661158144468,-1.6959837443286896,-0.04999603362764937,0.0,-0.7753445714918163,0.6018998809653374,0.03142136236493753,7.729245600564327e-06,0.12242647489875813,0.5982202752889485,0.3227739901851104,71
-0.9523894433829584,-0.8799590021118496,0.1630114548404292,-0.7109350475686768,-1.5388769325040017,0,0,0,0,0,0,0,-0.9723878568340181,0.02738395540359927,-0.9523894433829584,-1.0023854770106078,-0.9873866669223128,0.024150378637030467,-0.9523894433829584,-1.0023854770106078,-0.9948860719664603,0.024466083260581747,-0.9523894433829584,-1.0523815106382577,-0.9069193563540686,0.06028518478311103,-0.8799590021118496,-1.0147607733229451,-0.9001792677935082,0.055489302493070713,-0.8125581165062826,-1.0147607733229451,-0.8900691349526768,0.054778566795954615,-0.8125581165062826,-1.0147607733229451,-0.00544470385779261,0.44012298014778883,0.5757848238360724,-0.6123331166513871,-0.04114402225741591,0.4763118303971256,0.5757848238360724,-0.9079680971482668,0.26815710356431915,1.3091789794022983,3.721787257802867,-1.5103940951419084,-0.4782004269287456,0.3562582974510171,-0.1090351666033388,-0.9717583293203228,-0.1341143283102273,0.7475852768285153,1.5762845000996075,-0.9717583293203228,-0.16521248882677014,1.2635639401540224,2.9506225616371293,-2.376191384906112,-0.9481553200431747,1.5151891146236316,1.7603661158144468,-1.6959837443286896,0.3448337412740079,1.696841655144827,1.7603661158144468,-1.6959837443286896,0.8499321412903799,1.2807765824001554,1.7603661158144468,-1.6959837443286896,0.04999603362764937,0.0,0.36257120249617314,-0.3410765992136914,0.07855340591234383,-1.2136030687016849e-05,0.07243044127110876,1.0940415452120718,-0.2508545675878543,70
-0.9523894433829584,-0.8125581165062826,0.4976925648368967,-0.2394468074791617,-1.507455570139064,0,0,0,0,0,0,1,-0.9623886501084883,0.022358905959294042,-0.9523894433829584,-1.0023854770106078,-0.982387063559548,0.025817840748763195,-0.9523894433829584,-1.0023854770106078,-0.9923862702850779,0.026155343187823837,-0.9523894433829584,-1.0523815106382577,-0.8664788249907363,0.030142592391617984,-0.8125581165062826,-0.8799590021118496,-0.8934391792329516,0.06193713954139146,-0.8125581165062826,-1.0147607733229451,-0.8866990906723986,0.05744184035759257,-0.8125581165062826,-1.0147607733229451,0.21656043243986414,0.3214168296272001,0.5757848238360724,-0.1995597476557439,0.02690780344186581,0.5017543998791204,0.5757848238360724,-0.9079680971482668,0.33816123573858026,1.2804098162581479,3.721787257802867,-1.5103940951419084,-0.4802067598652967,0.35453100864063913,-0.1090351666033388,-0.9717583293203228,-0.2284119763281302,0.6872231329132157,1.5762845000996075,-0.9717583293203228,-0.21988506134778835,1.2405900157193612,2.9506225616371293,-2.376191384906112,-1.6017196572338768,0.07776390440825615,-1.507455570139064,-1.6959837443286896,0.03690439009761941,1.7285406804600996,1.7603661158144468,-1.6959837443286896,0.7171768852985185,1.3819046054616833,1.7603661158144468,-1.6959837443286896,0.0,0.067400885605567,0.3346811099964675,0.47148824008951506,0.031421362364937755,-1.247954702099135e-05,0.13983132687667577,0.36095542368647837,-0.7502494290801772,69
-0.9023934097553372,-0.7451572309007539,0.4196003058377209,-0.4501117658170301,-1.4603235265916574,0,0,0,0,0,0,1,-0.9523894433829639,0.035352534410490404,-0.9023934097553372,-1.0023854770106078,-0.972387856834021,0.03495752162799631,-0.9023934097553372,-1.0023854770106078,-0.9848868652409319,0.029354818603058712,-0.9023934097553372,-1.0023854770106078,-0.8395184707485172,0.06028518478311531,-0.7451572309007539,-0.8799590021118496,-0.879959002111842,0.07782783889596019,-0.7451572309007539,-1.0147607733229451,-0.873218913551289,0.057441840357591346,-0.7451572309007539,-1.0147607733229451,0.29130588033907523,0.3151950653190859,0.5757848238360724,-0.1995597476557439,0.020214181241936458,0.4953470266781281,0.5757848238360724,-0.9079680971482668,0.40258734941290025,1.2484960348905207,3.721787257802867,-1.5103940951419084,-0.548422079708035,0.2926771480944939,-0.2394468074791617,-0.9717583293203228,-0.240449973947437,0.6902428451821057,1.5762845000996075,-0.9717583293203228,-0.26552913565432645,1.2309073954883027,2.9506225616371293,-2.376191384906112,-1.5545876136864702,0.07776390440825588,-1.4603235265916574,-1.648851700781283,-0.26945389296052225,1.6911648089180527,1.7603661158144468,-1.6959837443286896,0.5844216293066571,1.458991523733312,1.7603661158144468,-1.6959837443286896,0.04999603362762117,0.0674008856055287,-0.07809225899917582,-0.2106649583378684,0.04713204354740652,-1.977810961327703e-05,0.1572361788545833,0.6573088012183237,-0.6127521983798786,68
-0.9023934097553372,-0.7451572309007539,-1.454613910142497,1.4057462004927617,-1.4131914830442511,0,0,0,0,0,0,0,-0.9423902366574399,0.041829682821458734,-0.9023934097553372,-1.0023854770106078,-0.962388650108494,0.03943740317056605,-0.9023934097553372,-1.0023854770106078,-0.9798872618781683,0.03431391480644899,-0.9023934097553372,-1.0023854770106078,-0.8125581165062978,0.06740088560558112,-0.7451572309007539,-0.8799590021118496,-0.8732189135512891,0.0867236368959414,-0.7451572309007539,-1.0147607733229451,-0.8664788249907343,0.06412878709164826,-0.7451572309007539,-1.0147607733229451,-0.11477386645663865,0.7968995480171425,0.4976925648368967,-1.454613910142497,-0.1649760329561089,0.6581368480378139,0.5757848238360724,-1.454613910142497,0.4053763586628708,1.2440521137637475,3.721787257802867,-1.454613910142497,-0.07292117374541811,0.8443480001334904,1.4057462004927617,-0.7109350475686768,-0.03680718088749772,0.8453069013677632,1.5762845000996075,-0.9717583293203228,-0.3427729537115448,1.0542576502661622,1.5762845000996075,-2.376191384906112,-1.507455570139064,0.0777639044082557,-1.4131914830442511,-1.6174303384163455,-0.574241107900417,1.5809209864783562,1.7603661158144468,-1.6959837443286896,0.4500953051965488,1.5148294041293913,1.7603661158144468,-1.6959837443286896,0.0,0.0,-1.874214215980218,1.8558579663097918,0.0471320435474063,-0.00021413283785412247,0.1572361788545833,-1.986588557858187,2.0556479889310726,67
-0.9023934097553372,-0.7451572309007539,-0.7294715051501508,-0.1190668312860946,-1.3817701206793134,0,0,0,0,0,0,1,-0.9223918232063856,0.027383955403578818,-0.9023934097553372,-0.9523894433829584,-0.9523894433829667,0.040821590516861614,-0.9023934097553372,-1.0023854770106078,-0.9748876585154049,0.03795472163577328,-0.9023934097553372,-1.0023854770106078,-0.7855977622640788,0.06028518478311273,-0.7451572309007539,-0.8799590021118496,-0.8529986478696265,0.09098426105575239,-0.7451572309007539,-1.0147607733229451,-0.8597387364301795,0.06949674868741332,-0.7451572309007539,-1.0147607733229451,-0.22075621795552003,0.8447926973136978,0.4976925648368967,-1.454613910142497,-0.14712637375629728,0.6378548096764041,0.5757848238360724,-1.454613910142497,0.3437392542385214,1.2692302125258736,3.721787257802867,-1.454613910142497,-0.022762850331639977,0.8296192757730194,1.4057462004927617,-0.7109350475686768,-0.20634231402606792,0.6278865858869106,1.4057462004927617,-0.9717583293203228,-0.32020170817534466,1.0539580544413776,1.5762845000996075,-2.376191384906112,-1.4603235265916577,0.06477679796568725,-1.3817701206793134,-1.5388769325040017,-0.8790283228403117,1.3823415626376783,1.7603661158144468,-1.6959837443286896,0.3157689810864405,1.5536691468402855,1.7603661158144468,-1.6959837443286896,0.0,0.0,0.7251424049923463,-1.5248130317788562,0.031421362364937755,9.095524456061697e-06,0.1572361788545833,0.1645229898350904,1.0079619297034443,66
-0.9023934097553372,-0.677756345295187,-0.9358581896479724,1.5762845000996075,-1.334638077131907,0,0,0,0,0,0,2,-0.9123926164808616,0.022358905959275283,-0.9023934097553372,-0.9523894433829584,-0.9423902366574397,0.03943740317056244,-0.9023934097553372,-1.0023854770106078,-0.9698880551526413,0.04063316146367241,-0.9023934097553372,-1.0023854770106078,-0.7451572309007463,0.04765962326971132,-0.677756345295187,-0.8125581165062826,-0.8260382936274075,0.09946548025212867,-0.677756345295187,-1.0147607733229451,-0.8529986478696248,0.08004905318320767,-0.677756345295187,-1.0147607733229451,-0.4405301468532003,0.8627411416319805,0.4976925648368967,-1.454613910142497,-0.2229874253554966,0.6851901939721766,0.5757848238360724,-1.454613910142497,0.22687976666475484,1.2743152268032698,3.721787257802867,-1.454613910142497,0.43468105920201683,0.9734178669719079,1.5762845000996075,-0.4501117658170301,-0.021759683863364264,0.8420366046590781,1.5762845000996075,-0.9717583293203228,-0.17725048644607688,1.1089872832811247,1.5762845000996075,-2.376191384906112,-1.4194757555172386,0.0672079363533039,-1.334638077131907,-1.507455570139064,-1.1838155377802067,1.041186140972025,1.7603661158144468,-1.6959837443286896,0.1822281910354557,1.57596779192155,1.7603661158144468,-1.6959837443286896,0.0,0.0674008856055669,-0.2063866844978216,1.695351331385702,0.0471320435474063,-0.000154480358361811,0.2246370644601502,-2.1037693142257696,1.2490319746999174,65
-0.9023934097553372,-0.7451572309007539,-0.1493575811562738,-0.1491618253343612,-1.256084671219563,0,0,0,0,0,0,1,-0.9023934097553372,0.0,-0.9023934097553372,-0.9023934097553372,-0.9323910299319127,0.03495752162798818,-0.9023934097553372,-1.0023854770106078,-0.9673882534712602,0.04322180734587935,-0.9023934097553372,-1.0023854770106078,-0.7316770537796405,0.030142592391626387,-0.677756345295187,-0.7451572309007539,-0.7990779393851885,0.07651971482549871,-0.677756345295187,-0.8799590021118496,-0.8496286035893481,0.08319803833179451,-0.677756345295187,-1.0147607733229451,-0.5699401760518344,0.7242364837978109,0.4196003058377209,-1.454613910142497,-0.17668987180598525,0.6714633330950552,0.5757848238360724,-1.454613910142497,0.03332252471679779,0.9741823751245484,3.1360953153090487,-1.454613910142497,0.45273805563097697,0.9585096807737546,1.5762845000996075,-0.4501117658170301,-0.013734352117159806,0.8402180437113026,1.5762845000996075,-0.9717583293203228,-0.06589900846748939,0.9809948752510663,1.5762845000996075,-2.2658430733957995,-1.3692015757333384,0.07808066296759805,-1.256084671219563,-1.4603235265916574,-1.4854606164836075,0.14288180997472263,-1.256084671219563,-1.6959837443286896,0.05104400316184123,1.5812930926076798,1.7603661158144468,-1.6959837443286896,0.0,-0.0674008856055669,0.7865006084916986,-1.7254463254339687,0.07855340591234405,2.332993769047993e-06,0.1572361788545833,0.18735988233362097,0.18760576822082736,64
